0	1	2
197		177
197		182
197		183
197		184
197		188
197		227
197		228
197		230
197		232
197		241
197		245
197		265
197		272
197		306
197		307
197		311
197		322
197		326
197		332
197		333
197		354
197		373
197		399
197		403
197		435
198		1
198		4
198		6
198		25
198		27
198		31
198		50
198		55
198		56
198		64
198		69
198		70
198		71
198		73
198		81
198		89
198		93
198		96
198		98
198		101
198		108
198		117
198		121
198		122
198		127
198		128
198		131
198		132
198		137
198		143
198		151
198		153
198		161
198		164
198		168
198		173
198		181
198		185
198		186
198		187
198		191
198		195
198		198
198		200
198		201
198		204
198		208
198		210
198		215
198		216
198		222
198		229
198		230
198		237
198		238
198		248
198		265
198		276
198		291
198		298
198		300
198		343
198		356
198		367
198		369
198		382
198		403
198		405
198		411
198		423
198		428
198		431
198		433
198		434
198		447
198		462
198		470
198		474
198		475
198		480
199		1
199		7
199		9
199		14
199		93
199		100
199		116
199		243
199		269
199		313
199		323
199		408
